idx,dataset_source,Type_1,Type_4,sbert_euclid,sbert_cosine,sbert_norm,meteor,meteor_inv,meteor_norm,rouge_l,rouge_l_inv,rougel_norm,bertscore_f1,bertscore_inv,jaccard,jaccard_div,edit_norm,SDS,drift_category
3194,mrpc,"Misfeldt agreed to pay $ US346,807 in allegedly ill-gotten gains and $ US111,595 in interest .","Misfeldt committed to returning $US346,807 in disputed illicit profits, plus $US111,595 in interest.",0.4975329637527466,0.8762306,0.4414258311703209,0.5896226415094339,0.4103773584905661,0.41020670070720594,0.5806451612903225,0.4193548387096775,0.39702233250620356,0.9487141,0.051285923,0.38095238095238093,0.6190476190476191,0.42,0.4263013053448745,Medium Drift
3195,mrpc,The software giant announced at its company-sponsored TechEd conference in Dallas that two key products will enter customer testing .,The tech leader disclosed at its Dallas TechEd event that two essential products will begin customer trials.,0.7099728584289551,0.74796915,0.6580825500455996,0.4864286613248312,0.5135713386751688,0.5134305489034394,0.48648648648648646,0.5135135135135136,0.4948024948024949,0.94903135,0.050968647,0.37037037037037035,0.6296296296296297,0.5263157894736842,0.5964961387685466,High Drift
3196,mrpc,"Sayliyah was the command base for the Iraq war , but Central Command sent hundreds who ran the war back home to Tampa , Florida .","Sayliyah served as the Iraq war's command base, but Central Command had hundreds managing the conflict from Tampa, Florida.",0.3296983540058136,0.94564956,0.27025978951460716,0.5059562599379609,0.4940437400620391,0.4938972983080773,0.5116279069767442,0.4883720930232558,0.46869409660107336,0.93732655,0.06267345,0.4230769230769231,0.5769230769230769,0.4418604651162791,0.35467415269059444,Medium Drift
3197,mrpc,"Tornadoes tore through Kansas , Missouri and other states in the Midwest , killing as many as 29 people , the Associated Press reported .","Destructive twisters swept across Kansas, Missouri, and other Midwestern states, causing up to 29 deaths, the AP reported.",0.6427000164985657,0.7934684,0.5894743763112442,0.3703703703703703,0.6296296296296298,0.629522431259045,0.41025641025641024,0.5897435897435898,0.57396449704142,0.9300327,0.06996733,0.27586206896551724,0.7241379310344828,0.5766423357664233,0.5943820114468396,High Drift
3198,mrpc,"The nation 's largest retailer has told its 100 top suppliers they have to start using electronic tags on all pallets of goods by Jan. 25 , 2005 .","The largest U.S. retail chain ordered its top 100 vendors to electronically tag all goods on pallets by Jan. 25, 2005.",0.6400479078292847,0.79516935,0.5867696246295375,0.5194502678779407,0.4805497321220593,0.4803993847218052,0.5714285714285714,0.4285714285714286,0.40659340659340665,0.9386433,0.061356723,0.4411764705882353,0.5588235294117647,0.547945205479452,0.5294603330407649,High Drift
3199,mrpc,"Its maker , MedImmune Inc . , based in Gaithersburg , made 4 million to 5 million doses this year .",Gaithersburg-based MedImmune Inc. produced 4 to 5 million doses this year.,0.47863468527793884,0.8854543,0.42215243144950243,0.6720173765628311,0.3279826234371689,0.327788117684184,0.6428571428571429,0.3571428571428571,0.3324175824175824,0.9284316,0.07156843,0.6875,0.3125,0.5353535353535354,0.3853325988900547,Medium Drift
3200,mrpc,JetBlue shares slipped nearly 5 percent Tuesday morning on the Nasdaq Stock Market in New York after the deal was announced .,"JetBlue's stock dropped almost 5% on New York's Nasdaq Tuesday morning, following the deal's announcement.",0.5598408579826355,0.84328926,0.5049705055096245,0.4574275362318841,0.542572463768116,0.5424400679544453,0.41025641025641024,0.5897435897435898,0.57396449704142,0.95411247,0.04588753,0.44,0.56,0.592,0.5262632163049478,High Drift
3201,mrpc,The Department of Foreign Affairs and Trade yesterday warned Australians to defer all nonessential travel to Indonesia because of reports of planned terrorist attacks .,"Australia's Department of Foreign Affairs yesterday cautioned citizens to postpone all unnecessary trips to Indonesia, citing reports of impending terrorist attacks.",0.3152867257595062,0.9502971,0.25556209775452493,0.5100968959012177,0.48990310409878235,0.4897554638973638,0.5652173913043478,0.4347826086956522,0.4130434782608696,0.9350249,0.06497508,0.36666666666666664,0.6333333333333333,0.44047619047619047,0.33389704708436163,Low Drift
3202,mrpc,""" In my mind this is not an issue on the horizon right now . """,I don't believe this is a problem on the immediate horizon.,1.045235514640808,0.45374137,0.9999999999999998,0.3457364341085272,0.6542635658914728,0.6541634974590246,0.4,0.6,0.5846153846153845,0.92189026,0.07810974,0.25,0.75,0.6612903225806451,0.8477557764148818,High Drift
3203,mrpc,The University of Michigan released today a new admissions policy after the U.S. Supreme Court struck down in June the way it previously admitted undergraduates .,The University of Michigan today adopted a new admissions policy after the U.S. Supreme Court's June ruling invalidated its prior undergraduate selection method.,0.30202484130859375,0.95439065,0.24203697162123866,0.6156751990085323,0.3843248009914677,0.3841466026704812,0.6666666666666666,0.33333333333333337,0.30769230769230776,0.9606614,0.03933859,0.46875,0.53125,0.38271604938271603,0.283589965045301,Low Drift
3204,mrpc,"The only other person who had not been accounted for Sunday was a man from Fort Worth , Texas .","Only one other individual remained unaccounted for Sunday: a man from Fort Worth, Texas.",0.5421403646469116,0.85304207,0.4869186663556055,0.5499999999999999,0.45000000000000007,0.4498408104196817,0.6250000000000001,0.3749999999999999,0.3509615384615384,0.9444707,0.055529296,0.45454545454545453,0.5454545454545454,0.3473684210526316,0.45231166958960733,High Drift
3205,mrpc,""" There is nothing Rob Furst did in any way that was not abetted and approved by senior officials at Merrill Lynch . """,Senior officials at Merrill Lynch fully sanctioned and supported everything Rob Furst did.,1.010324239730835,0.4896225,0.9643957539836103,0.4372937293729373,0.5627062706270627,0.5625797022538722,0.2941176470588235,0.7058823529411765,0.6945701357466063,0.89840245,0.10159755,0.36,0.64,0.7372881355932204,0.8300674199902618,High Drift
3206,mrpc,"E Ink is one of several companies working to develop electronic ``paper ' ' for e-newspapers and e-books , and other possible applications -- even clothing with computer screens sewn into it .","E Ink is one of many firms creating electronic ""paper"" for digital newspapers, e-books, and diverse future uses, such as garments with integrated computer displays.",0.3286722004413605,0.9459873,0.2692132673221751,0.44341216216216217,0.5565878378378378,0.5564594985723784,0.5,0.5,0.4807692307692308,0.9190789,0.08092111,0.3333333333333333,0.6666666666666667,0.5677083333333334,0.3689737062616269,Medium Drift
3207,mrpc,But the inadequate performance of students in various subgroups tagged the state as deficient under the federal No Child Left Behind act .,The state was deemed deficient under the federal No Child Left Behind act due to poor performance by specific student groups.,0.4574204087257385,0.89538336,0.4005170622637013,0.5849612277431034,0.41503877225689656,0.4148694636526294,0.5116279069767442,0.4883720930232558,0.46869409660107336,0.9293475,0.070652485,0.3793103448275862,0.6206896551724138,0.7681159420289855,0.41702294940896134,Medium Drift
3208,mrpc,Officials involved in the Howard project rejected the idea that it could harm black people .,Officials working on the Howard project dismissed claims it would harm black people.,0.4605887234210968,0.8939291,0.4037482663993788,0.4745565878378378,0.5254434121621623,0.5253060585911528,0.5714285714285715,0.4285714285714285,0.40659340659340654,0.96809596,0.03190404,0.42105263157894735,0.5789473684210527,0.32608695652173914,0.4286288528765391,Medium Drift
3209,mrpc,"I felt like it was a special day , but I didn 't want to get ahead of myself , "" Stanford said .","Stanford noted he felt it was a special day, yet chose not to presume too much.",0.5594094395637512,0.8435307,0.5045305236538611,0.38265306122448983,0.6173469387755102,0.6172361853569213,0.38888888888888884,0.6111111111111112,0.5961538461538461,0.90147185,0.09852815,0.2962962962962963,0.7037037037037037,0.6666666666666666,0.5453963204944702,High Drift
3210,mrpc,"WORLD No. 2 Lleyton Hewitt has accused the Association of Tennis Professionals of malice , including an alleged attempt last year to dupe him into refusing a drug test .","World No. 2 Lleyton Hewitt has charged the ATP with malicious intent, including a claim they tried to mislead him into declining a drug test last year.",0.5583070516586304,0.8441466,0.5034062539077511,0.5494651657706093,0.45053483422939067,0.4503757994491387,0.509090909090909,0.49090909090909096,0.47132867132867134,0.94618034,0.053819656,0.43243243243243246,0.5675675675675675,0.5029585798816568,0.4863846465002126,High Drift
3211,mrpc,Express Scripts ESRX.O shares fell 3.6 percent to close at $ 66.89 on the Nasdaq .,"Express Scripts (ESRX.O) closed at $66.89 on Nasdaq, down 3.6%.",0.5521094799041748,0.84758765,0.49708566349623257,0.7095046854083,0.29049531459169997,0.29028995867696533,0.6666666666666667,0.33333333333333326,0.30769230769230765,0.9412399,0.058760107,0.5789473684210527,0.42105263157894735,0.5365853658536586,0.41784785137159414,Medium Drift
3212,mrpc,The indictment follows a criminal complaint filed by federal prosecutors on April 23 .,A criminal complaint from federal prosecutors on April 23 preceded the indictment.,0.3361085057258606,0.94351536,0.2767971794962528,0.7647286821705428,0.2352713178294572,0.2350499781240533,0.64,0.36,0.3353846153846154,0.93662935,0.063370645,0.6666666666666666,0.33333333333333337,0.627906976744186,0.28016522639948543,Low Drift
3213,mrpc,Rork said he thought Walker would ask him to appeal the ruling in state court and perhaps in U.S. District Court .,Rork anticipated Walker would request his appeal of the decision in state and potentially federal court.,0.3665543794631958,0.932819,0.3078473883907538,0.2728741202261452,0.7271258797738548,0.7270469002889847,0.47368421052631576,0.5263157894736843,0.5080971659919029,0.9476353,0.052364707,0.3333333333333333,0.6666666666666667,0.543859649122807,0.43173724629062976,Medium Drift
3214,mrpc,At least 11 more cases in Indiana and three in Illinois are suspected .,"Eleven more suspected cases are in Indiana, with three in Illinois.",0.3313632905483246,0.9450991,0.2719577742033389,0.6968750000000001,0.30312499999999987,0.30292329956584646,0.5833333333333334,0.41666666666666663,0.3942307692307692,0.925021,0.07497901,0.5714285714285714,0.4285714285714286,0.5915492957746479,0.30260547828132645,Low Drift
3215,mrpc,The high court will hear arguments Wednesday on whether companies can be sued under the ADA for refusing to rehire rehabilitated drug users .,The high court is set to debate Wednesday whether firms face ADA lawsuits for refusing to re-employ rehabilitated former drug users.,0.4925360679626465,0.87870425,0.43632974953228937,0.47350197669310873,0.5264980233068912,0.5263609749778917,0.5333333333333332,0.4666666666666668,0.4461538461538463,0.95725983,0.042740166,0.3870967741935484,0.6129032258064516,0.425531914893617,0.4563008139457212,High Drift
3216,mrpc,Merck also on Monday affirmed plans to spin off Medco to shareholders in the third quarter .,Merck on Monday also confirmed it will separate Medco for shareholders in Q3.,0.6516651511192322,0.78766626,0.5986174643086717,0.4020700636942675,0.5979299363057324,0.5978135629153722,0.41379310344827586,0.5862068965517242,0.5702917771883289,0.94799244,0.052007556,0.3333333333333333,0.6666666666666667,0.5108695652173914,0.5927915466059432,High Drift
3217,mrpc,"At this writing , the fate of Alabama Supreme Court Chief Justice Roy Moore hangs precariously in the hands of the states court of the judiciary .","As of now, Alabama Chief Justice Roy Moore's career hangs in the balance, awaiting a ruling from the state's Court of the Judiciary.",0.4875529706478119,0.8811461,0.4312477402622613,0.5695111111111111,0.4304888888888889,0.4303240520984082,0.6,0.4,0.37692307692307697,0.911125,0.088874996,0.3793103448275862,0.6206896551724138,0.5616438356164384,0.42019806996165376,Medium Drift
3218,mrpc,"They said they had concluded that the film failed "" to present a balanced portrayal "" of the Reagans .",They concluded the film did not succeed in giving a balanced portrayal of the Reagans.,0.3557138442993164,0.9367339,0.29679167410018736,0.6390200708382526,0.36097992916174737,0.36079497400376237,0.625,0.375,0.3509615384615385,0.9460709,0.05392909,0.45,0.55,0.43137254901960786,0.3204263069531726,Low Drift
3219,mrpc,"Its chief executive , Lawrence J. Lasser , resigned under pressure last Monday .","Last Monday, its CEO, Lawrence J. Lasser, stepped down due to pressure.",0.4131092131137848,0.91467047,0.35532631188529934,0.5717962860820004,0.4282037139179996,0.4280382157165287,0.43478260869565216,0.5652173913043479,0.5484949832775919,0.9333459,0.066654086,0.4375,0.5625,0.5875,0.40850242693000377,Medium Drift
3220,mrpc,The weakness exists in the way that VBA looks at the properties of documents passed to it when the document is opened by a host application .,The underlying problem is VBA's handling of document properties when it processes files opened through a host application.,0.4910048246383667,0.8794571,0.4347681118043863,0.3370663153271849,0.6629336846728151,0.6628361256814035,0.39999999999999997,0.6000000000000001,0.5846153846153846,0.93151027,0.06848973,0.4,0.6,0.5460992907801419,0.5103511691419894,High Drift
3221,mrpc,"According to reports , Knight allegedly punched a parking attendant outside a Los Angeles nightclub .","Reportedly, Knight is said to have hit a valet outside a Los Angeles club.",0.6433608531951904,0.79304343,0.5901483302812429,0.5357142857142857,0.4642857142857143,0.46413065949968996,0.42857142857142855,0.5714285714285714,0.5549450549450549,0.91240335,0.087596655,0.3,0.7,0.5148514851485149,0.5579041410576947,High Drift
3222,mrpc,"Others with such a status are Egypt , Israel , and Australia .","Such a status is also held by Egypt, Israel, and Australia.",0.25621291995048523,0.9671775,0.1953157068515115,0.6849868660335421,0.3150131339664579,0.31481487438149885,0.6666666666666666,0.33333333333333337,0.30769230769230776,0.91713166,0.08286834,0.5,0.5,0.43548387096774194,0.24169086052566824,Low Drift
3223,mrpc,""" But unfortunately we find that attacks on Iraqis have increased . ""","Regrettably, it's observed that attacks on Iraqis have grown.",0.7771638631820679,0.6980083,0.7266072621762019,0.498,0.502,0.5018558610709117,0.5,0.5,0.4807692307692308,0.9161805,0.08381951,0.3333333333333333,0.6666666666666667,0.5217391304347826,0.6324893756737496,High Drift
3224,mrpc,"This Wednesday , the 127th anniversary of Custer 's defeat , formal recognition is coming to the Indian warriors who prevailed that hot day , June 25 , 1876 .","This Wednesday, 127 years after Custer's 1876 defeat, the Indigenous warriors who prevailed that hot June 25 will be formally recognized.",0.5050850510597229,0.8724445,0.4491278235813178,0.5612235717498875,0.43877642825011254,0.4386139901685641,0.5531914893617023,0.44680851063829774,0.4255319148936169,0.93364114,0.066358864,0.4375,0.5625,0.5759493670886076,0.4423058751612269,Medium Drift
3225,mrpc,"After 10 years of debate , the government is requiring food labels to reveal exact levels of the artery clogger .","Following a decade of discussion, the government mandates food packaging to disclose precise amounts of harmful fats.",0.7938912510871887,0.68486834,0.7436666802501997,0.15957446808510636,0.8404255319148937,0.8403793453828864,0.33333333333333337,0.6666666666666666,0.6538461538461537,0.9327226,0.06727737,0.17857142857142858,0.8214285714285714,0.6752136752136753,0.7450451079959278,High Drift
3226,mrpc,"The Standard & Poor 's 500 Index slipped 4.77 , or 0.5 percent , to 929.62 .","The S&P 500 Index declined 4.77 points (0.5%), closing at 929.62.",0.7230554223060608,0.7385955,0.6714247961826072,0.5610062893081761,0.4389937106918239,0.4388313354995495,0.6451612903225806,0.3548387096774194,0.3300248138957817,0.9203872,0.07961279,0.47619047619047616,0.5238095238095238,0.5263157894736842,0.5566261075886305,High Drift
3227,mrpc,"Although sex crimes Det.-Sgt. Dave Perry is in command of the case , homicide Det.-Sgt. Gerry Cashman appeared last evening at the home near Finch Ave. and Hwy . 404 .","Even though sex crimes Det.-Sgt. Dave Perry is in charge, homicide Det.-Sgt. Gerry Cashman was at the Finch Ave./Hwy 404 home last night.",0.41619986295700073,0.91338885,0.3584783095608967,0.7253741344650435,0.2746258655349565,0.27441591643670327,0.6785714285714285,0.3214285714285715,0.29532967032967045,0.9493535,0.050646484,0.59375,0.40625,0.4251497005988024,0.3290361030898128,Low Drift
3228,mrpc,"The Dow Jones industrial average < .DJI > was off 58.69 points , or 0.64 percent , at 9,137.86 .","The Dow Jones Industrial Average fell 58.69 points, or 0.64%, ending at 9,137.86.",0.5136394500732422,0.8680874,0.45785202307804523,0.7946808510638298,0.2053191489361702,0.20508914000677403,0.8333333333333333,0.16666666666666674,0.13461538461538475,0.9362758,0.06372422,0.7142857142857143,0.2857142857142857,0.3020833333333333,0.3426521187712589,Low Drift
3229,mrpc,""" The day may come when courts properly can and should declare the ultimate sanction to be unconstitutional in all cases , "" Wolf wrote .","Wolf wrote that courts could and should, in time, declare the ultimate sanction unconstitutional in all cases.",0.5271494388580322,0.8610568,0.4716301782904439,0.5874501169671116,0.4125498830328884,0.41237985405547395,0.5641025641025642,0.4358974358974358,0.41420118343195256,0.92760426,0.07239574,0.5416666666666666,0.45833333333333337,0.43795620437956206,0.44829431447175166,Medium Drift
3230,mrpc,Montreal-based Bombardier 's Class B shares rose 6 Canadian cents to C $ 3.80 in Toronto on Friday .,"Bombardier's Class B stock, based in Montreal, increased 6 Canadian cents to C$3.80 in Toronto Friday.",0.35905808210372925,0.93553877,0.30020229332943843,0.8292557565789473,0.17074424342105265,0.17050422728311376,0.7368421052631579,0.26315789473684215,0.2348178137651823,0.9371263,0.06287372,0.7619047619047619,0.23809523809523814,0.4803921568627451,0.2611857842073223,Low Drift
3231,mrpc,Snow made his comments to Reuters on Friday but they were embargoed until Tuesday .,Snow's Friday comments to Reuters remained under embargo until Tuesday.,0.4049944579601288,0.91798973,0.3470504829561474,0.5474452554744526,0.45255474452554745,0.45239629437924517,0.56,0.43999999999999995,0.41846153846153844,0.9267043,0.07329571,0.3888888888888889,0.6111111111111112,0.3614457831325301,0.38240185634184515,Medium Drift
3232,mrpc,"At least 150 people are scheduled to testify at the hearings in Gaithersburg , Md . , on Tuesday and Wednesday , with experts and activists lining up on each side .","Over 150 individuals are set to testify at the Gaithersburg, MD hearings on Tuesday and Wednesday, with experts and activists taking opposing sides.",0.3313133418560028,0.9451157,0.27190683405479926,0.6469878399702961,0.3530121600297039,0.3528248987156749,0.68,0.31999999999999995,0.2938461538461538,0.94536614,0.054633856,0.5333333333333333,0.4666666666666667,0.3597560975609756,0.29247831094524535,Low Drift
3233,mrpc,"The mock explosion , the first event in the drill , occurred in a car in industrial south Seattle .",The drill's initial simulated blast took place inside a car in industrial South Seattle.,0.4652896523475647,0.89175284,0.4085425063815947,0.4724702380952382,0.5275297619047619,0.5273930121976431,0.5,0.5,0.4807692307692308,0.939154,0.06084597,0.4,0.6,0.5151515151515151,0.4467579524223316,Medium Drift
3234,mrpc,Pollack said the plaintiffs failed to show that Merrill and Blodget directly caused their losses .,Pollack stated plaintiffs failed to connect Merrill and Blodget directly to their losses.,0.3115052282810211,0.95148224,0.25170553946836854,0.6334459459459458,0.36655405405405417,0.36637071224625506,0.7142857142857142,0.2857142857142858,0.2582417582417584,0.956581,0.043419003,0.5882352941176471,0.4117647058823529,0.20408163265306123,0.2759458177786238,Low Drift
3235,mrpc,"In the latest top-level shuffle at CNN , Teya Ryan is leaving her post as general manager of U.S. programming , the network announced .","Amid a recent leadership reshuffle, CNN announced Teya Ryan is stepping down as general manager of U.S. programming.",0.36800122261047363,0.9322876,0.3093229506409336,0.5011820330969267,0.49881796690307334,0.4986729069803246,0.5116279069767442,0.4883720930232558,0.46869409660107336,0.9555965,0.044403493,0.4,0.6,0.5185185185185185,0.37906717110083976,Medium Drift
3236,mrpc,""" For us that doesn 't make a difference , the sexual orientation , "" Tutu told television reporters in Soweto .","In Soweto, Tutu told TV journalists that a person's sexual orientation holds no bearing for them.",0.6004020571708679,0.81975865,0.5463368239365995,0.4873529411764706,0.5126470588235295,0.5125060015323062,0.23529411764705882,0.7647058823529411,0.7556561085972849,0.8971877,0.10281229,0.36,0.64,0.6875,0.581434516387878,High Drift
3237,mrpc,"Judge Leroy Millette Jr. can reduce the punishment to life in prison without parole when Muhammad is formally sentenced Feb. 12 , but Virginia judges rarely take such action .","On February 12, Judge Leroy Millette Jr. has the option to commute Muhammad's sentence to life without parole, though Virginia judges seldom exercise this power.",0.4718594253063202,0.88867426,0.41524268600260683,0.45661430039641754,0.5433856996035824,0.5432535391693143,0.4074074074074074,0.5925925925925926,0.5769230769230769,0.93391305,0.06608695,0.325,0.675,0.6857142857142857,0.4731809348200423,High Drift
3238,mrpc,"Dennehy , who transferred to Baylor last year after getting kicked off the University of New Mexico Lobos for temper tantrums , became a born-again Christian in June 2002 .","Dennehy, expelled from the University of New Mexico Lobos due to temper tantrums, transferred to Baylor last year and embraced born-again Christianity in June 2002.",0.27546223998069763,0.9620605,0.21494711612462608,0.7138039568345323,0.28619604316546765,0.2859894428885257,0.5555555555555555,0.44444444444444453,0.4230769230769232,0.9535946,0.046405375,0.5588235294117647,0.4411764705882353,0.5930232558139535,0.27078154286786543,Low Drift
3239,mrpc,"Customers include Mitsubishi , Siemens , DBTel , Dell , HP , Palm , Philips , Sharp , and Sony .","Among our clients are Mitsubishi, Siemens, DBTel, Dell, HP, Palm, Philips, Sharp, and Sony.",0.3000786304473877,0.9549763,0.24005212946119614,0.8192622950819671,0.18073770491803287,0.1805005812436242,0.7692307692307692,0.23076923076923084,0.2011834319526628,0.9346659,0.06533408,0.625,0.375,0.2708333333333333,0.22036808031597507,Low Drift
3240,mrpc,Mr Sahel said police had identified the bodies of seven of the 14-strong cell believed to have carried out the five almost simultaneous attacks on Saturday .,Mr Sahel stated police identified seven bodies from the 14-member cell thought responsible for Saturday's five nearly simultaneous attacks.,0.3050716817378998,0.9534658,0.24514429028827206,0.3432625067240451,0.6567374932759549,0.656638140886165,0.4583333333333333,0.5416666666666667,0.5240384615384616,0.9579332,0.042066813,0.40625,0.59375,0.4840764331210191,0.38322189465788853,Medium Drift
3241,mrpc,Boeing said the final agreement is expected to be signed during the next few weeks .,Boeing expects the final agreement to be signed in the coming weeks.,0.2786797881126404,0.96116877,0.2182285309556421,0.6068027210884355,0.39319727891156453,0.3930216486015534,0.6666666666666665,0.3333333333333335,0.3076923076923079,0.9537857,0.046214283,0.47058823529411764,0.5294117647058824,0.38095238095238093,0.2710799098321575,Low Drift
3242,mrpc,"Five-year notes US5YT = RR rose 6 / 32 in price for a yield of 3.08 percent , down from 3.12 percent late on Tuesday .","Five-year US notes gained 6/32 in price, pushing their yield to 3.08%, a decline from Tuesday's 3.12%.",0.5908873081207275,0.8254262,0.5366332119419361,0.5417004048582995,0.4582995951417005,0.4581428077596865,0.5531914893617023,0.44680851063829774,0.4255319148936169,0.9205712,0.07942879,0.4666666666666667,0.5333333333333333,0.635593220338983,0.4987148716958224,High Drift
3243,mrpc,"At least 154 people , most of them opposition activists or officials , were arrested across the country Monday , police spokesman Wayne Bvudzijena said in a statement .","According to a statement by police spokesman Wayne Bvudzijena, at least 154 individuals, predominantly opposition figures, were detained nationwide Monday.",0.4912211298942566,0.87935096,0.43498871060993555,0.45918367346938765,0.5408163265306123,0.5406834224283057,0.2666666666666666,0.7333333333333334,0.7230769230769231,0.9378153,0.06218469,0.36363636363636365,0.6363636363636364,0.8095238095238095,0.5137452954670071,High Drift
3244,mrpc,"Lesser rewards of $ 15 million each were offered for the same information about his sons , Uday and Qusay .","A lower reward of $15 million each was offered for the same intel on his sons, Uday and Qusay.",0.40109989047050476,0.9195595,0.34307861027645914,0.7696752734242869,0.23032472657571312,0.23010195515069887,0.7567567567567567,0.2432432432432433,0.21413721413721426,0.9560704,0.043929577,0.5416666666666666,0.45833333333333337,0.22429906542056074,0.29469500002345816,Low Drift
3245,mrpc,""" The steps that the Iranians claim to have taken in terms of capturing al-Qaida are insufficient , "" said Ari Fleischer , the White House press secretary .",White House press secretary Ari Fleischer stated that Iran's claimed efforts to apprehend al-Qaida members are inadequate.,0.4358808994293213,0.905004,0.3785500046286085,0.44299294171220394,0.5570070582877961,0.5568788403596594,0.2727272727272727,0.7272727272727273,0.7167832167832168,0.9259405,0.07405949,0.3548387096774194,0.6451612903225806,0.75,0.4818624142057403,High Drift
3246,mrpc,""" They drive around in their cars , while people are being killed 500 metres away , "" he said on Sunday .",He said Sunday they just cruise in their cars as people are killed a mere 500 metres distant.,0.6340433955192566,0.79899454,0.5806459257945342,0.6005015432098765,0.3994984567901235,0.39932465026531605,0.5,0.5,0.4807692307692308,0.91205823,0.087941766,0.5,0.5,0.6190476190476191,0.5244063316836299,High Drift
3247,mrpc,""" This case was both mentally challenging and emotionally exhausting , "" said the foreman , Jim Wolfcale , a 41-year-old minister .","""The case proved profoundly taxing on the mind and emotions,"" remarked Jim Wolfcale, the 41-year-old minister and foreman.",0.590910792350769,0.82541215,0.5366571623220371,0.5017091428324175,0.4982908571675825,0.4981456446805109,0.46153846153846156,0.5384615384615384,0.5207100591715975,0.9182554,0.08174461,0.38461538461538464,0.6153846153846154,0.5877862595419847,0.525765438163644,High Drift
3248,mrpc,Vial estimated that 250 to 500 vehicles were stranded overnight after the pass through the Siskiyou Mountains was closed Sunday night .,Vial estimated approximately 250 to 500 vehicles were stuck all night following Sunday's closure of the Siskiyou Mountain pass.,0.5789178609848022,0.832427,0.5244261773490542,0.5914328586393363,0.40856714136066374,0.40839595963602143,0.4878048780487805,0.5121951219512195,0.49343339587242024,0.9635911,0.0364089,0.42857142857142855,0.5714285714285714,0.4962962962962963,0.4950215775111208,High Drift
3249,mrpc,""" This is one of the most important solutions for portable gaming , "" Nintendo R & D general manager Satoru Okada said in a statement .","""This represents a crucial solution for portable gaming,"" declared Nintendo R&D General Manager Satoru Okada in a statement.",0.27772408723831177,0.9614346,0.21725385990351292,0.6846902201740911,0.3153097798259089,0.31511160610082234,0.7317073170731707,0.2682926829268293,0.24015009380863045,0.9544657,0.045534313,0.5384615384615384,0.46153846153846156,0.3333333333333333,0.2414046559239983,Low Drift
3250,mrpc,""" It is wasting both water and money , "" Ortega said Tuesday .",Ortega noted Tuesday it was squandering water and money.,0.5335854887962341,0.85764325,0.47819398055674406,0.5162738496071829,0.4837261503928171,0.4835767223610929,0.4210526315789474,0.5789473684210527,0.562753036437247,0.91369814,0.08630186,0.46153846153846156,0.5384615384615384,0.7741935483870968,0.4961823400937144,High Drift
3251,mrpc,"The United States says 1,882 Americans remain listed as missing in action and unaccounted for from the Vietnam War .","America reports 1,882 of its citizens from the Vietnam War remain missing and unaccounted for.",0.45947858691215515,0.8944398,0.4026160942435907,0.5348709731826615,0.4651290268173385,0.46497421611598316,0.38888888888888884,0.6111111111111112,0.5961538461538461,0.93349123,0.06650877,0.4583333333333333,0.5416666666666667,0.6637931034482759,0.4537952690001203,High Drift
3252,mrpc,"Intel spokesman Dan Francisco said the chip maker is looking into the issue , but declined to elaborate .","Dan Francisco, Intel's spokesman, stated the chip maker is investigating the matter but gave no details.",0.3479824364185333,0.9394542,0.28890680169291194,0.5247058823529412,0.47529411764705876,0.4751422490848727,0.47058823529411764,0.5294117647058824,0.5113122171945701,0.9303899,0.06961012,0.391304347826087,0.6086956521739131,0.638095238095238,0.3706349742716357,Medium Drift
3253,mrpc,Feith said people have misconstrued the purpose of the small intelligence review team he assembled in October 2001 .,"Feith stated that the intent of his small intelligence review team, formed in Oct 2001, was misinterpreted.",0.4764193892478943,0.8865123,0.41989316291645024,0.4283054003724395,0.5716945996275604,0.5715706327967724,0.5142857142857143,0.48571428571428565,0.4659340659340659,0.94779515,0.052204847,0.36,0.64,0.5689655172413793,0.4594368374960378,High Drift
3254,mrpc,"Also in the majority were Chief Justice William H. Rehnquist and Justices John Paul Stevens , Sandra Day O 'Connor , Ruth Bader Ginsburg and Stephen G. Breyer .","The majority also comprised Chief Justice William H. Rehnquist and Justices John Paul Stevens, Sandra Day O'Connor, Ruth Bader Ginsburg, and Stephen G. Breyer.",0.1630394160747528,0.9867091,0.10029275616422717,0.9257360038610039,0.07426399613899615,0.07399605518274115,0.9019607843137256,0.09803921568627438,0.06334841628959269,0.96393657,0.036063433,0.8846153846153846,0.11538461538461542,0.1625,0.08764454799300306,Low Drift
3255,mrpc,"But the Quartet is divided three-to-one , the United States against the rest , on the question of whether they should treat Arafat as the representative of the Palestinian people .","The Quartet remains split three-to-one, with the U.S. dissenting from the others, on whether to acknowledge Arafat as the Palestinian people's representative.",0.4011137783527374,0.91955394,0.3430927738261128,0.39557379645270263,0.6044262035472974,0.6043117104079478,0.5,0.5,0.4807692307692308,0.9397004,0.060299575,0.36363636363636365,0.6363636363636364,0.5555555555555556,0.4228718525311034,Medium Drift
3256,mrpc,"Kaichen 's former landlord , Carol Halperin of Chappaqua , said Kaichen told her she volunteered at Ground Zero after the attack .","Carol Halperin of Chappaqua, Kaichen's ex-landlord, stated Kaichen informed her of volunteering at Ground Zero after the attack.",0.2586429715156555,0.96655184,0.1977939937081774,0.7500000000000001,0.2499999999999999,0.24978292329956575,0.65,0.35,0.325,0.9291693,0.0708307,0.6086956521739131,0.3913043478260869,0.49230769230769234,0.2336329808848196,Low Drift
