idx,dataset_source,Type_2,Type_5_1st,Type_5_3rd,sds_step_a,sds_step_b,sds_e2e,sbert_step_a,sbert_step_b,meteor_step_a,meteor_step_b,rouge_step_a,rouge_step_b,jaccard_step_a,jaccard_step_b
2650,mrpc,Ninety - five percent of the cargo entering the United States arrives by sea.,Roughly 95% of all shipments bound for the U.S. are moved by sea.,Ocean transport accounts for roughly 95% of U.S. goods imports.,0.5323516211808739,0.5244286647878555,0.6916665968238449,0.423920070932941,0.5085325421899389,0.7159238190314725,0.5365456973694607,0.674074074074074,0.5599999999999999,0.18181818181818182,0.3157894736842105
2651,mrpc,News that oil producers were likely to increase their output in November to sell more oil caused prices to drop.,Oil prices fell due to reports that producers would boost November output to sell greater volumes.,Crude oil prices decreased as producers planned to raise November's output to enhance sales.,0.6308534278782707,0.5562306635028027,0.6568835874962499,0.5716735342486265,0.522375290987985,0.7448020922010293,0.6398338961629622,0.6944444444444444,0.5741935483870966,0.3333333333333333,0.2608695652173913
2652,mrpc,"They note that after several weeks, investors are seeking fresh evidence of solid earning growth to sustain the recent market rally.","Observers note that, after weeks, investors require new signs of strong profit growth to sustain the market's recent upswing.","Over time, investors expect more positive earnings to perpetuate the market's current rally.",0.4601054365970492,0.7022880561520752,0.6714640925139769,0.5063325046511052,0.6883176648903361,0.3717735714709548,0.770016697854074,0.4097560975609757,0.6764705882352942,0.41379310344827586,0.1724137931034483
2653,mrpc,Most economists had expected the labor department's monthly job report to show a significant job loss for the month.,The majority of economists anticipated the federal jobs report would reveal substantial job cuts for the month.,Most economists foresaw the official jobs report indicating numerous job reductions for the month.,0.5132444636132092,0.4596176331212798,0.5021736086994277,0.46618388112512177,0.42885108954072454,0.6433463503663561,0.5792768324680965,0.5243243243243243,0.43225806451612897,0.2222222222222222,0.3333333333333333
2654,mrpc,"But software license revenues are increasingly hard to measure accurately, say industry analysts.",Industry analysts report that accurately tracking software license income is becoming ever more difficult.,Experts suggest that meticulously overseeing software license earnings is becoming more challenging.,0.5744512292169062,0.5081331755194038,0.7063948338020265,0.4751756281905849,0.47295591343866006,0.6096922244757388,0.6294904449733464,0.837037037037037,0.4923076923076924,0.22727272727272727,0.3
2655,mrpc,"King , brand - name writer King, brand-name writer, stands as the undisputed master of horror, with a prolific output that continues to define the genre.","Renowned author Stephen King is undeniably the master of horror, whose vast and influential work consistently defines the genre.","Acclaimed writer Stephen King is largely seen as the leading voice in horror, his vast and influential output constantly molding the genre.",0.5028542292169077,0.33652882248229155,0.5643582235421902,0.4172090607282089,0.2674500287470008,0.6626439638999116,0.4168793920241136,0.6000000000000001,0.4634146341463415,0.1875,0.3
2656,mrpc,The Denver - based natural gas producer and marketer was fined by the U.S. Commodity Futures Trading Commission.,The U.S. Commodity Futures Trading Commission fined the Denver-based natural gas producer and marketer.,The U.S. Commodity Futures Trading Commission took enforcement action against a Denver natural gas company.,0.23409908267173524,0.4721386434385089,0.5373815074907818,0.1912119177770874,0.5511401917761946,0.11450671885094327,0.394772641863961,0.4823529411764706,0.3125,0.8823529411764706,0.47619047619047616
2657,mrpc,"The steel tariffs , which the U.S. President announced in March, were intended to protect the domestic steel industry and jobs.","In March, the U.S. President imposed steel tariffs to safeguard the nation's steel industry and its jobs.","In March, the U.S. President enacted steel tariffs to safeguard the domestic steel sector and its employment.",0.33341549930024156,0.16832962779725263,0.3164723129659627,0.2669884672977266,0.12864473543165927,0.41611209460802795,0.28814636512371766,0.45,0.16756756756756763,0.5454545454545454,0.6
2658,mrpc,Business Week 's online coverage provided deep insight into the WorldCom scandal and the SEC's actions.,Business Week online thoroughly examined the WorldCom scandal and the SEC's response.,Business Week online deeply probed WorldCom's illicit activities and the SEC's measures.,0.3962203405363208,0.44344471629692567,0.47927180635284783,0.43631182431245785,0.487961267055276,0.40549956307756396,0.40519163217065257,0.2666666666666666,0.34814814814814804,0.5,0.47058823529411764
2659,mrpc,"Only one of the five buildings within the UN's Baghdad compound was still usable, stated the United Nations Development Program.",The UN Development Program reported that merely one of the five structures at its Baghdad compound remained usable.,The UN Development Program reported that only one in five of its buildings at the Baghdad site remained operational.,0.42466427356132624,0.36404163563519787,0.4698936094448736,0.3270989410581238,0.3817498128087809,0.5368963395040549,0.32901279380370063,0.6051282051282051,0.3459459459459459,0.38461538461538464,0.5909090909090909
2660,mrpc,Shares of Salix Pharmaceuticals rose 15 percent after Axcan Pharma announced its offer.,Salix Pharmaceuticals' shares gained 15% following Axcan Pharma's offer.,Salix Pharma's stock gained 15% due to Axcan Pharma's offer.,0.360550846482175,0.27387580885706425,0.4639020169173588,0.275861298026271,0.2429635000421944,0.5490833818103227,0.34048854415873825,0.42608695652173917,0.2999999999999999,0.4375,0.5384615384615384
2661,mrpc,"It 's happened five times , this year alone, and each time, the headlines scream 'disaster' for our small town.","Our small town has endured five such incidents this year, with each one prompting headlines to declare it a disaster.","This small town has faced five major incidents this year, every one of them declared a disaster in news headlines.",0.544662114630935,0.4256518367203099,0.6741121551405732,0.49856825171096675,0.42463789111686645,0.5660673564833125,0.45934551025095,0.6615384615384615,0.39499999999999996,0.3448275862068966,0.39285714285714285
2662,mrpc,"The company emphasized that McDonald s USA, as part of the global company, continues to thrive in the United States and Canada.","The company highlighted that McDonald's USA, a global division, maintains strong growth in both the U.S. and Canada.","The company has announced that its U.S. division, McDonald's USA, is achieving strong growth across North American markets.",0.4449001180891972,0.43651425596398563,0.6005572846174576,0.38907752734519485,0.3220295848178415,0.633458484600878,0.6564825253664036,0.4238095238095238,0.5599999999999998,0.37037037037037035,0.37037037037037035
2663,mrpc,"Gregory Parseghian , the noted investment banker, led the firm for years.",Renowned investment banker Gregory Parseghian headed the company for an extended period.,Prominent investor Gregory Parseghian headed the company for an extended period.,0.4240218016677992,0.21255854568218976,0.5270221448050029,0.3211170682783726,0.22657670369956556,0.539366499156052,0.24393218252964338,0.6173913043478261,0.13913043478260873,0.375,0.6428571428571429
2664,mrpc,But plaque volume can increase by 10 percent for patients.,Patients may experience a 10% increase in plaque volume.,Patients may be affected by a 10% rise in plaque volume.,0.45034295790619394,0.1856316067046095,0.4661178166651756,0.286397507272447,0.14311850572438067,0.6241012150820495,0.2688025163499055,0.7684210526315789,0.22999999999999993,0.35714285714285715,0.5384615384615384
2665,mrpc,"Today in the US , the latest book from G. P. Putnam's Sons, released just today, is already generating buzz and looks poised to wrap up the bestseller list.","In the US, G. P. Putnam's Sons' newest title, released today, is quickly creating a stir and appears destined to top the bestseller list.","G. P. Putnam's Sons' new release, available today across the US, is already attracting significant buzz and is anticipated to become a top bestseller.",0.34218607062645434,0.33807781078231536,0.4030678615126501,0.30443170150589044,0.23341965359901384,0.4494871004664525,0.5181300931145352,0.34814814814814804,0.47200000000000003,0.42857142857142855,0.4117647058823529
2666,mrpc,"Ex - KGB agent, Vladimir Putin, quickly consolidated power, skilled in strategic propaganda tactics.","Former KGB agent Vladimir Putin swiftly amassed power, adept with strategic propaganda.","Former KGB agent Vladimir Putin rapidly amassed power, adeptly utilizing strategic propaganda.",0.3938486258513501,0.1306307462466196,0.4035361273242087,0.36890576788095475,0.0715138239495242,0.4785258256138862,0.2636122593845254,0.38400000000000006,0.175,0.3888888888888889,0.6
2667,mrpc,PCCW 's chief operating officer Alex Arena announced a new initiative aimed at enhancing customer experience.,"Alex Arena, PCCW's COO, unveiled a fresh strategy to elevate the customer journey.","PCCW's COO, Alex Arena, introduced an innovative method to enhance customer satisfaction.",0.5302880909007432,0.4929671578897953,0.5118587519746631,0.44887657792961555,0.44300969741827645,0.5981440540482031,0.5432141046015545,0.7066666666666667,0.5925925925925924,0.25,0.35
2668,mrpc,"The world 's two largest automakers are both expanding their electric vehicle production globally, with strong U.S. sales last month.","The world's top two car manufacturers are significantly increasing their global electric vehicle output, fueled by robust U.S. sales last month.","The two leading automakers have substantially increased their global EV output, driven by robust U.S. sales last month.",0.4175839017588494,0.3739825018311527,0.5099972335429539,0.4524186468977214,0.38205870524492347,0.38066356810108276,0.4046887743733743,0.35,0.319047619047619,0.4,0.41379310344827586
2669,mrpc,"According to the federal Centers for Disease Control and Prevention, the agency has issued new recommendations for the United States public health system.",The federal Centers for Disease Control and Prevention has released new recommendations for the U.S. public health system.,New recommendations have been issued by the Centers for Disease Control and Prevention concerning the U.S. public health system.,0.22282239819252733,0.2411451783099039,0.3374724144817623,0.21654371358644814,0.23318477819419586,0.30257608829853044,0.23950489030026523,0.16190476190476183,0.2666666666666666,0.6086956521739131,0.6363636363636364
2670,mrpc,The settling companies would finalize an agreement to resolve the outstanding claim with the plaintiffs.,The companies would agree on a final resolution for the outstanding claim brought by the plaintiffs.,The parties involved would finalize a resolution for the claimants' outstanding demand.,0.3897964668320793,0.49060026121565276,0.576758086050513,0.37760787319418115,0.4480583812107013,0.4548683919972079,0.6588261624461597,0.36129032258064525,0.45,0.2857142857142857,0.3157894736842105
2671,mrpc,A Washington County man was issued a citation by the health department for a public nuisance.,The health department cited a Washington County man for a public nuisance.,Public health officials blamed a Washington County resident for a community nuisance.,0.3181933713352578,0.5272324948532263,0.6534289742693213,0.30265745383530673,0.621111849693788,0.31156592374179753,0.4144935918514344,0.37142857142857133,0.3583333333333333,0.6666666666666666,0.4666666666666667
2672,mrpc,Moseley and a senior officer were tasked with conducting a full assessment for a summary report.,Moseley and a senior officer had to conduct a full review to prepare a summary report.,"To draft a brief report, Moseley and a senior officer completed a thorough review.",0.3741199139664055,0.49604922873668067,0.5819173475294889,0.43587739011938176,0.4882141704270013,0.3192173994738821,0.5289369657357328,0.24374999999999997,0.48666666666666664,0.42105263157894735,0.47058823529411764
2673,mrpc,Consumers would still have strong security for their card details with any operator.,Customers' payment information would remain highly protected by any service provider.,All service providers will safeguard customers' payment information.,0.8260219083388313,0.5868908078969581,0.897143783564248,0.7971990780969749,0.5781096321756614,0.9218456407365653,0.5474935640104381,0.8166666666666665,0.6526315789473685,0.09090909090909091,0.26666666666666666
2674,mrpc,The increase in credit loss was due to higher interest rates.,Higher interest rates drove up credit losses.,Increased borrowing expenses led to more significant loan write-offs.,0.46883374230276276,0.7958785551127638,0.7590750929744774,0.389203580937151,0.6597975918546063,0.5432246353690272,1.0,0.6333333333333334,1.0,0.2857142857142857,0.0
2675,mrpc,"The device plays Internet radio streams, including RealNetworks content, enabling users to access global stations.","This gadget streams online radio, such as RealNetworks' content, letting users tune into worldwide stations.","This gadget streams online radio, similar to RealNetworks' services, enabling users to access worldwide stations.",0.48159154581156716,0.2818014385530249,0.41128169528477265,0.3529968264024864,0.21429510859102502,0.7156339165170432,0.4261218669920495,0.6333333333333334,0.34,0.25,0.45
2676,mrpc,"Evidence suggests two of the victims were not killed at the scene, suggesting they were moved there post-mortem, which surprised the police.","It appeared two victims' deaths occurred elsewhere; their bodies were likely moved post-mortem, a revelation that surprised police.","Investigators were surprised to learn that two victims likely perished elsewhere, their remains probably moved posthumously.",0.48506111674049135,0.5035444099141361,0.6464971008388882,0.35995124259574657,0.4000685873147931,0.764499474962836,0.6318020019120153,0.5809523809523809,0.6857142857142857,0.25806451612903225,0.34615384615384615
2677,mrpc,"A charter plane crashed in Afghanistan on Monday, killing all six people onboard, according to local authorities.","Afghan officials confirmed a charter plane crashed Monday, killing all six occupants.","Afghan officials confirmed a charter aircraft crashed on Monday, killing all six people on board.",0.33862417509702414,0.19246669021223,0.35430061080815234,0.2604196050528837,0.19316072962565872,0.5187586120506075,0.19766607699898878,0.3931034482758621,0.18518518518518512,0.38095238095238093,0.625
2678,mrpc,""" I ' m delighted that I'm delighted that David Chase and HBO's The Sopranos continue to captivate new audiences. Chris Albrecht's early support for David's vision was crucial to its groundbreaking success.",It's truly gratifying that David Chase and HBO's The Sopranos still enthrall fresh audiences. Chris Albrecht's initial championing of David's vision proved vital for its revolutionary achievement.,"David Chase and HBO's 'The Sopranos' still draws in fresh audiences, which is truly gratifying. Its groundbreaking success largely stemmed from Chris Albrecht's early support for Chase's original vision.",0.3075565913934006,0.3172172618765248,0.344256647789968,0.20393528338069478,0.22550202076376774,0.45931044015825206,0.4333897709008447,0.4666666666666666,0.4761904761904762,0.35,0.4358974358974359
2679,mrpc,"The two had argued fiercely over health policy, severely challenging the El Paso board's credibility.",Their heated dispute about health policy gravely undermined the El Paso board's reputation.,The reputation of the El Paso board took a severe hit due to their intense dispute over health policy.,0.43806999822714976,0.4165868893814982,0.5488484514319226,0.3805730756565313,0.3057632971877573,0.5619640974994882,0.43231122201088557,0.48666666666666664,0.7333333333333333,0.3181818181818182,0.391304347826087
2680,mrpc,""" There 's no reason to ever try crack cocaine, it offers no benefit, just addiction and despair, no skill gained.","Crack cocaine offers no advantages, only addiction, despair, and no new skills, making it pointless to ever use.","Crack cocaine offers nothing positive, leading solely to addiction, despair, and stunted abilities, thus its use is pointless.",0.573902445964741,0.4060178919834474,0.6835366533430997,0.6268373499977717,0.3178696741068925,0.4521580745672325,0.5042582153743372,0.5368421052631579,0.5722222222222222,0.4,0.34615384615384615
2681,mrpc,"Still , he said he was going to go ahead and present the new bill, regardless of what people might say.","He stated he would introduce the new bill, undeterred by any potential public reaction.","He revealed his plan to propose the new law, despite potential public disapproval.",0.6536805114870898,0.6492401956306846,0.7641855245979763,0.6184967708221791,0.6581974249622665,0.7364416567336175,0.6790161106740313,0.6764705882352942,0.5925925925925924,0.14285714285714285,0.23809523809523808
2682,mrpc,""" Senator Clinton should prioritize key homeland security issues and work across the aisle for effective political solutions, ensuring the safety and prosperity of all.","Senator Clinton should prioritize vital national security concerns, seeking bipartisan collaboration to develop effective solutions for everyone's safety and well-being.","Senator Clinton should prioritize vital national security, promoting bipartisan collaboration to find effective solutions for public safety and prosperity.",0.4949337987367955,0.21070933069411665,0.46400834859412343,0.42667817925808904,0.18112407601071406,0.6250692385184063,0.31505247421892885,0.5695652173913044,0.1951219512195122,0.29411764705882354,0.5769230769230769
2683,mrpc,"Federal agents said yesterday they apprehended suspects in California linked to a major art theft, culminating a lengthy probe.","Federal agents confirmed yesterday the California arrests of suspects in a major art theft, ending a long investigation.","Federal officials revealed yesterday that suspects were arrested in California, closing a lengthy inquiry into a major art crime.",0.43255022680852784,0.5318145169745094,0.529708552731022,0.44315562727027713,0.48495537370862873,0.42787884682640215,0.6204226799628769,0.40540540540540554,0.5837837837837838,0.4,0.2962962962962963
2684,mrpc,"Schofield got Toepfer to skillfully conduct the cross-examination of Donnell, challenging his testimony.","Schofield arranged for Toepfer to expertly cross-examine Donnell, aiming to dispute his testimony.","Schofield made sure Toepfer would expertly question Donnell, aiming to invalidate his testimony.",0.4492765742634674,0.4943150852316475,0.5999567260817805,0.44200553397448206,0.5429668120413198,0.5489376979653193,0.4945268418861304,0.37142857142857144,0.34814814814814804,0.35,0.4444444444444444
2685,mrpc,"The man accused of using a grenade to hijack a plane was finally apprehended in the remote West, a key breakthrough in the case.","In a major case breakthrough, the suspect in the grenade plane hijacking was finally arrested in the remote West.","Significant progress in the investigation led to the apprehension of the plane hijacker, armed with a grenade, in a remote western region.",0.5071871135469529,0.5405632217662584,0.6366106919865406,0.5222814545671739,0.46927473908552153,0.42955632031231267,0.6706016476722881,0.5395348837209301,0.624390243902439,0.4782608695652174,0.2222222222222222
2686,mrpc,"Moroccan police have arrested a suspected djihad salafist operative, part of an ongoing crackdown on terror cells.","Moroccan authorities detained an alleged jihadist operative, continuing their crackdown on terror cells.","Moroccan authorities apprehended an alleged extremist agent, continuing their efforts against terror organizations.",0.5554613475011084,0.5273857155916973,0.7554226127161544,0.5332653772817347,0.5725486015256082,0.6175106056603379,0.5115904656893545,0.5599999999999998,0.40769230769230774,0.30434782608695654,0.3684210526315789
2687,mrpc,"The son of circus trapeze artists turned his prodigious acrobatic talents towards a new art form, becoming the celebrated choreographer Michael O'Connor in Chicago.","Born to circus trapeze artists, Michael O'Connor brilliantly redirected his vast acrobatic skill into a new art, becoming a renowned choreographer in Chicago.","Born to circus trapeze artists, Michael O'Connor expertly transferred his impressive acrobatic talents to choreography, becoming a celebrated Chicago choreographer.",0.30099947097735863,0.27046113106913,0.3721914027393794,0.1937747326058324,0.17455637961231157,0.46244866727337763,0.4641920720642707,0.4612244897959184,0.3644444444444444,0.46875,0.4827586206896552
2688,mrpc,"Ricky Clemons , former Missouri basketball player, involved in scandal.","Ricky Clemons, the former Missouri basketball player, facing scandal.","Ricky Clemons, the former Missouri basketball player, is entangled in controversy.",0.1982029450453169,0.2971074516693823,0.3441982502583705,0.19800553246741226,0.33852773371316613,0.2525536833799034,0.23995405720741317,0.14444444444444443,0.22999999999999993,0.6363636363636364,0.5384615384615384
2689,mrpc,"Snow 's remark ` ` Snow 's remark `The recent policy change will have a significant impact on financial markets,` was cited by Hans Redeker of BNP Paribas.","Hans Redeker of BNP Paribas quoted Snow, who stated that the recent policy shift would significantly influence financial markets.","Snow believes a recent policy change will profoundly influence the finance industry, a view shared by Hans Redeker of BNP Paribas.",0.4289631220602419,0.4526296830348695,0.4391619802318624,0.2875459797573372,0.3422043868569382,0.5755110043625314,0.5115352546035326,0.7066666666666667,0.725,0.3548387096774194,0.3448275862068966
2690,mrpc,""" The National has launched a new initiative to support UK business and national interest, fostering growth.","The National introduced a fresh program to aid British enterprises and national welfare, promoting development.","National launched a new program aimed at aiding UK companies and societal welfare, encouraging growth.",0.5889987026116468,0.520502810095641,0.5211266071021716,0.5900428382454815,0.4747633735151551,0.6006714499346925,0.6182239299327399,0.5741935483870966,0.5599999999999998,0.20833333333333334,0.20833333333333334
2691,mrpc,"In a statement , Mr. Rowland Anson addressed the ongoing case, declining further comment on the matter.","Mr. Rowland Anson issued a statement about the current case, declining to discuss it further.","Mr. Rowland Anson gave a statement regarding the case, opting not to expand on it.",0.34765062526082213,0.3743972825457796,0.4962987457792126,0.250910307473729,0.3477631995552267,0.48229639743131086,0.48869681406321774,0.5032258064516129,0.34,0.42857142857142855,0.42857142857142855
2692,mrpc,"Taha is married to Amir Muhammed Rasheed, a former Iraqi oil minister involved in U.S. relations.","Amir Muhammed Rasheed, an ex-Iraqi oil minister active in U.S. relations, is Taha's husband.","Amir Muhammed Rasheed, Taha's husband, led Iraq's oil ministry and oversaw U.S. dealings.",0.2877986527748385,0.5676348928244191,0.6185249867761913,0.24070539766357407,0.5485296056786731,0.3639358944128824,0.5925856470860761,0.3529411764705882,0.6000000000000001,0.5714285714285714,0.36363636363636365
2693,mrpc,"Seven 20- and 21 - year - olds, all police cadets, were formally reprimanded and placed on probation after a campus investigation revealed their involvement in a serious alcohol-related incident.","Seven police cadets, all 20 or 21, were formally disciplined with a reprimand and probation after a campus inquiry confirmed their role in a serious alcohol incident.","A campus investigation linked seven police trainees (20-21) to a severe alcohol incident, leading to their formal reprimand and a period of probation.",0.36376181313456707,0.5869441983730045,0.6005140239260804,0.3745269391461641,0.565984544842922,0.363085391091486,0.5818653965519427,0.3321428571428572,0.6549019607843137,0.5294117647058824,0.35294117647058826
2694,mrpc,"Last year , Congress Last year, Congress passed landmark legislation to support peanut farmers, a major focus for the year.","Last year, Congress enacted a pivotal law to assist peanut farmers, a primary goal throughout the year.","Over the last year, Congress enacted vital laws to support peanut farmers, fulfilling a primary goal for them.",0.3949207459377873,0.2666000224339019,0.41232157291462945,0.3274950729303416,0.21892437201770348,0.5421185108979117,0.3676555675449707,0.45,0.30857142857142844,0.36363636363636365,0.5
2695,mrpc,"On July 22 , the U.S. Supreme Court issued an order in the Moore v. U.S. case.","On July 22, the Supreme Court handed down an order for the Moore v. U.S. case.","On July 22, the Supreme Court delivered its decision for the Moore v. U.S. lawsuit.",0.11887105099607449,0.2544741330783594,0.31165497866144243,0.08254922873677543,0.28016315765015604,0.22670756877004608,0.23188119244132904,0.12000000000000004,0.20000000000000007,0.7222222222222222,0.55
2696,mrpc,""" They were chipping away at the concrete, determined to uncover any trace of Chris Butler's body, which they believed was encased within it.","They meticulously broke apart the concrete, intent on finding any signs of Chris Butler's remains, convinced his body was hidden inside.","With precision, they took apart the concrete, intending to locate Chris Butler's body, convinced his remains were interred within.",0.514065976781275,0.4797507583911584,0.545933710724971,0.4745071716510618,0.44466684860979955,0.6250692385184063,0.536181817554965,0.5217391304347826,0.5285714285714285,0.2857142857142857,0.3548387096774194
2697,mrpc,"Nicholas is the uncle of Abner Louima, the immigrant who suffered NYPD brutality.","Abner Louima's uncle is Nicholas, an immigrant brutalized by the NYPD.","NYPD violently attacked Nicholas, an immigrant and Abner Louima's uncle.",0.38953903337403717,0.6511071233858626,0.7089897213729672,0.25084672618980974,0.7643111187194439,0.5471549883007566,0.34521095642315547,0.6479999999999999,0.6173913043478261,0.5,0.5333333333333333
2698,mrpc,The procedure will be performed in the second trimester.,The operation is slated for the second trimester.,The procedure is planned for the second trimester.,0.37683616199468695,0.2521953585256603,0.23570542188265645,0.3010465952780504,0.26312200866640484,0.4986880829628129,0.29661076662908686,0.4823529411764706,0.175,0.25,0.5555555555555556
2699,mrpc,""" Just sitting around in Just sitting around in base camp, recuperating from a challenging mountaineering expedition, enjoying a can of beer and the stunning views.","At base camp, I'm unwinding after a grueling mountain climb, savoring a cold beer and taking in the breathtaking views.","Now back at base camp, after a strenuous climb up the mountain, I'm relaxing with a refreshing cold beer, taking in the breathtaking panoramic views.",0.5997086592859944,0.29523311548954306,0.6928322789037705,0.5967547015085847,0.3055544684985342,0.6387139745129131,0.21482132088828293,0.5695652173913044,0.34468085106382984,0.25,0.5714285714285714
2700,mrpc,"She survives him as do Anthony, Kelly, Linda Hope, Nora Somers, and his child, whose life he profoundly touched.","He was survived by her, Anthony, Kelly, Linda Hope, Nora Somers, and his child, who he deeply impacted.","He was outlived by her, Anthony, Kelly, Linda Hope, Nora Somers, and a child he profoundly influenced.",0.3281940268856771,0.2671548932024498,0.4507001315572001,0.3061404058583016,0.2896216982562357,0.3766029709075348,0.28405222838639893,0.3459459459459459,0.18285714285714294,0.38461538461538464,0.5714285714285714
2701,mrpc,"It exploded in the prime minister's hand, a devastating, unexpected blast.","It suddenly detonated in the PM's hand, a destructive explosion.","It violently detonated in the PM's hand without warning, a mighty blast.",0.4508424759243526,0.28910978150961403,0.45596275754421317,0.4336640448699604,0.29153186656060026,0.5271332884901425,0.3042866411996028,0.42608695652173917,0.2666666666666666,0.35294117647058826,0.5
2702,mrpc,"Now , with the agency struggling in the wake of the Columbia shuttle disaster, a critical review was underway.","A crucial assessment was now underway, as the agency struggled following the Columbia shuttle disaster.","Still recovering from the Columbia shuttle disaster, the agency was now facing a crucial assessment.",0.4120158666012648,0.4268452036920495,0.5690517352927198,0.3783361575607911,0.36721392564901056,0.4584041936572844,0.3259175748465489,0.4666666666666666,0.7066666666666667,0.42857142857142855,0.5555555555555556
2703,mrpc,"ISRAELI soldiers knocked down empty water tanks and parts of several homes in a village in the occupied West Bank, drawing US condemnation.",The US condemned Israeli soldiers for demolishing empty water tanks and sections of multiple homes in an occupied West Bank village.,The United States condemned Israeli soldiers for demolishing empty water reservoirs and parts of multiple homes in an occupied West Bank village.,0.4021643843927798,0.13887664682504502,0.45811688350527136,0.4392833678420326,0.17145093435376746,0.292971818437801,0.10096066362206231,0.4000000000000001,0.07906976744186038,0.5357142857142857,0.72
2704,mrpc,""" These documents are vital facts for the ongoing investigation, offering key leads that our lawyers will meticulously review.","These papers provide crucial evidence for the current inquiry, supplying important clues our legal team will thoroughly examine.","These files contain critical data for the active investigation, yielding vital leads our attorneys will thoroughly examine.",0.6803848011770279,0.6834810272016139,0.5252024424200293,0.6380746310485225,0.7373719903274271,0.7932556682951273,0.6452891650257883,0.6944444444444444,0.56,0.16129032258064516,0.25
2705,mrpc,"Another body was pulled from the river's water on Thursday, the third such discovery this month. Rescuers noted the strong current made retrieval challenging.","On Thursday, another body was recovered from the river, the third discovery of its kind this month. Rescuers reported that strong currents complicated the retrieval.","Another body was recovered from the river Thursday, making it the third finding of its kind this month. Rescuers reported that powerful currents complicated the retrieval.",0.3308957765515068,0.11762921767106636,0.38040086604437523,0.32991084893120354,0.12190173553801435,0.32474633596392344,0.12832323468246526,0.34,0.09411764705882354,0.4838709677419355,0.7407407407407407
2706,mrpc,"Those reports about Prince Nayef, the minister, were baseless.","Claims concerning Prince Nayef, the minister, lacked foundation.",Claims regarding Minister Prince Nayef lacked basis.,0.5840685426789914,0.3275102475484163,0.6323777095006642,0.6280281057425849,0.23176031289100507,0.5539054549907318,0.5289369657357328,0.4823529411764706,0.4133333333333334,0.3076923076923077,0.5
2707,mrpc,"Other members of the organization are under surveillance in various cities, with several recent arrests linked to al-Qaeda activities.","Other group members are being monitored across various cities, with recent arrests tied to al-Qaeda operations.","Remaining suspects are under surveillance in various cities, with recent arrests linked to al-Qaeda's network.",0.28770744504053575,0.436043570510643,0.36542509108869015,0.22663903383120737,0.4495577734741457,0.4126741777631105,0.41389747330724846,0.3459459459459459,0.4176470588235294,0.4230769230769231,0.36
2708,mrpc,""" Our decision today, influenced by the judge's opinion, will state our position on the matter.","Our decision today, informed by the judge's opinion, will declare our stance on the matter.","Our decision today, after reviewing the judge's opinion, will clarify our stance.",0.2793053363658441,0.3641893693020699,0.3780827562595242,0.36374775044064556,0.39878658275956097,0.1990334305072837,0.38320778788683924,0.10624999999999997,0.2413793103448275,0.6470588235294118,0.5294117647058824
2709,mrpc,The woman had agreed to accept full immunity from any future punishment regarding the violation she observed at the academy.,She accepted complete immunity from future charges concerning the violation she witnessed at the academy.,She received immunity from any future charges concerning the misconduct she witnessed at the academy.,0.40208601271243355,0.2903061975310334,0.5233303490492918,0.37331713176439835,0.3723370814372245,0.5190500968404013,0.21451974334349372,0.37142857142857133,0.11999999999999979,0.34782608695652173,0.625
2710,mrpc,"Under terms of the deal , EMC will acquire Legato. Legato shareholders will receive a certain share of EMC stock for each share held.",EMC will purchase Legato as agreed. Legato's shareholders are to receive EMC stock proportionate to their existing holdings.,EMC's acquisition of Legato will proceed as planned. Legato shareholders will be issued EMC stock proportional to their current holdings.,0.39094684063575824,0.37119971542346136,0.46710867533988243,0.21075471730438217,0.2927206318358811,0.7415176703132638,0.5278366816096632,0.5809523809523809,0.45,0.21428571428571427,0.4166666666666667
2711,mrpc,""" Our prognosis for a swift recovery for Greg Stuart is favorable, according to the latest bureau assessment. The outlook remains positive.","Greg Stuart is expected to make a rapid recovery, based on the bureau's latest assessment. His prospects continue to be positive.",The bureau's recent assessment suggests Greg Stuart is expected to recover quickly. His prognosis remains positive.,0.4704352388481236,0.4442214929891498,0.5184848917136663,0.38859682895313097,0.3620897746260304,0.5956880329626207,0.5297099359394528,0.5906976744186047,0.6051282051282051,0.3793103448275862,0.4074074074074074
2712,mrpc,Kingston also managed to produce a fantastic finish with a birdie.,Kingston additionally secured a superb finish with a birdie.,Kingston also posted a superb result with a birdie.,0.2472633602198816,0.304194258406035,0.33378165771413565,0.13911528761854658,0.29317983315699553,0.47897093824376813,0.37476512589252164,0.34,0.2666666666666667,0.38461538461538464,0.45454545454545453
2713,mrpc,""" At least At least, I suppose, the boy chosen for that leadership position shows a surprising maturity for his age.","Still, the boy selected for the leadership post, I'd say, exhibits unexpected maturity for his years.","Nonetheless, the young leader chosen, in my opinion, demonstrates unexpected wisdom beyond his years.",0.49313566331794434,0.5978551963306709,0.7238914672266363,0.4104674257279575,0.5095218624180777,0.6504922556220653,0.744581362141057,0.5837837837837838,0.7161290322580645,0.28,0.16
